date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,RobustaCoffee_N0,RobustaCoffee_N1,RobustaCoffee_N2,RobustaCoffee_N3,RobustaCoffee_N4,RobustaCoffee_N5,RobustaCoffee_N6
2008-04-23,O,2008-04-23 04:00:00,2008-04-23 12:30:00,2008-04-23 12:23:00,2008-04-23 12:25:00,122,,200811,200901,200903,200905,200907,200909
2008-04-24,O,2008-04-24 04:00:00,2008-04-24 12:30:00,2008-04-24 12:23:00,2008-04-24 12:25:00,121,,200811,200901,200903,200905,200907,200909
2008-04-25,O,2008-04-25 04:00:00,2008-04-25 12:30:00,2008-04-25 12:23:00,2008-04-25 12:25:00,120,,200811,200901,200903,200905,200907,200909
2008-04-28,O,2008-04-28 04:00:00,2008-04-28 12:30:00,2008-04-28 12:23:00,2008-04-28 12:25:00,119,,200811,200901,200903,200905,200907,200909
2008-04-29,O,2008-04-29 04:00:00,2008-04-29 12:30:00,2008-04-29 12:23:00,2008-04-29 12:25:00,118,,200811,200901,200903,200905,200907,200909
2008-04-30,O,2008-04-30 04:00:00,2008-04-30 12:30:00,2008-04-30 12:23:00,2008-04-30 12:25:00,117,,200811,200901,200903,200905,200907,200909
2008-05-01,O,2008-05-01 04:00:00,2008-05-01 12:30:00,2008-05-01 12:23:00,2008-05-01 12:25:00,116,,200811,200901,200903,200905,200907,200909
2008-05-02,O,2008-05-02 04:00:00,2008-05-02 12:30:00,2008-05-02 12:23:00,2008-05-02 12:25:00,115,,200811,200901,200903,200905,200907,200909
2008-05-05,X,,,,,,,,,,,,
2008-05-06,O,2008-05-06 04:00:00,2008-05-06 12:30:00,2008-05-06 12:23:00,2008-05-06 12:25:00,114,,200811,200901,200903,200905,200907,200909
2008-05-07,O,2008-05-07 04:00:00,2008-05-07 12:30:00,2008-05-07 12:23:00,2008-05-07 12:25:00,113,,200811,200901,200903,200905,200907,200909
2008-05-08,O,2008-05-08 04:00:00,2008-05-08 12:30:00,2008-05-08 12:23:00,2008-05-08 12:25:00,112,,200811,200901,200903,200905,200907,200909
2008-05-09,O,2008-05-09 04:00:00,2008-05-09 12:30:00,2008-05-09 12:23:00,2008-05-09 12:25:00,111,,200811,200901,200903,200905,200907,200909
2008-05-12,O,2008-05-12 04:00:00,2008-05-12 12:30:00,2008-05-12 12:23:00,2008-05-12 12:25:00,110,,200811,200901,200903,200905,200907,200909
2008-05-13,O,2008-05-13 04:00:00,2008-05-13 12:30:00,2008-05-13 12:23:00,2008-05-13 12:25:00,109,,200811,200901,200903,200905,200907,200909
2008-05-14,O,2008-05-14 04:00:00,2008-05-14 12:30:00,2008-05-14 12:23:00,2008-05-14 12:25:00,108,,200811,200901,200903,200905,200907,200909
2008-05-15,O,2008-05-15 04:00:00,2008-05-15 12:30:00,2008-05-15 12:23:00,2008-05-15 12:25:00,107,,200811,200901,200903,200905,200907,200909
2008-05-16,O,2008-05-16 04:00:00,2008-05-16 12:30:00,2008-05-16 12:23:00,2008-05-16 12:25:00,106,,200811,200901,200903,200905,200907,200909
2008-05-19,O,2008-05-19 04:00:00,2008-05-19 12:30:00,2008-05-19 12:23:00,2008-05-19 12:25:00,105,,200811,200901,200903,200905,200907,200909
2008-05-20,O,2008-05-20 04:00:00,2008-05-20 12:30:00,2008-05-20 12:23:00,2008-05-20 12:25:00,104,,200811,200901,200903,200905,200907,200909
2008-05-21,O,2008-05-21 04:00:00,2008-05-21 12:30:00,2008-05-21 12:23:00,2008-05-21 12:25:00,103,,200811,200901,200903,200905,200907,200909
2008-05-22,O,2008-05-22 04:00:00,2008-05-22 12:30:00,2008-05-22 12:23:00,2008-05-22 12:25:00,102,,200811,200901,200903,200905,200907,200909
2008-05-23,O,2008-05-23 04:00:00,2008-05-23 12:30:00,2008-05-23 12:23:00,2008-05-23 12:25:00,101,,200811,200901,200903,200905,200907,200909
2008-05-26,X,,,,,,,,,,,,
2008-05-27,O,2008-05-27 04:00:00,2008-05-27 12:30:00,2008-05-27 12:23:00,2008-05-27 12:25:00,100,,200811,200901,200903,200905,200907,200909
2008-05-28,O,2008-05-28 04:00:00,2008-05-28 12:30:00,2008-05-28 12:23:00,2008-05-28 12:25:00,99,,200811,200901,200903,200905,200907,200909
2008-05-29,O,2008-05-29 04:00:00,2008-05-29 12:30:00,2008-05-29 12:23:00,2008-05-29 12:25:00,98,,200811,200901,200903,200905,200907,200909
2008-05-30,O,2008-05-30 04:00:00,2008-05-30 12:30:00,2008-05-30 12:23:00,2008-05-30 12:25:00,97,,200811,200901,200903,200905,200907,200909
2008-06-02,O,2008-06-02 04:00:00,2008-06-02 12:30:00,2008-06-02 12:23:00,2008-06-02 12:25:00,96,,200811,200901,200903,200905,200907,200909
2008-06-03,O,2008-06-03 04:00:00,2008-06-03 12:30:00,2008-06-03 12:23:00,2008-06-03 12:25:00,95,,200811,200901,200903,200905,200907,200909
2008-06-04,O,2008-06-04 04:00:00,2008-06-04 12:30:00,2008-06-04 12:23:00,2008-06-04 12:25:00,94,,200811,200901,200903,200905,200907,200909
2008-06-05,O,2008-06-05 04:00:00,2008-06-05 12:30:00,2008-06-05 12:23:00,2008-06-05 12:25:00,93,,200811,200901,200903,200905,200907,200909
2008-06-06,O,2008-06-06 04:00:00,2008-06-06 12:30:00,2008-06-06 12:23:00,2008-06-06 12:25:00,92,,200811,200901,200903,200905,200907,200909
2008-06-09,O,2008-06-09 04:00:00,2008-06-09 12:30:00,2008-06-09 12:23:00,2008-06-09 12:25:00,91,,200811,200901,200903,200905,200907,200909
2008-06-10,O,2008-06-10 04:00:00,2008-06-10 12:30:00,2008-06-10 12:23:00,2008-06-10 12:25:00,90,,200811,200901,200903,200905,200907,200909
2008-06-11,O,2008-06-11 04:00:00,2008-06-11 12:30:00,2008-06-11 12:23:00,2008-06-11 12:25:00,89,,200811,200901,200903,200905,200907,200909
2008-06-12,O,2008-06-12 04:00:00,2008-06-12 12:30:00,2008-06-12 12:23:00,2008-06-12 12:25:00,88,,200811,200901,200903,200905,200907,200909
2008-06-13,O,2008-06-13 04:00:00,2008-06-13 12:30:00,2008-06-13 12:23:00,2008-06-13 12:25:00,87,,200811,200901,200903,200905,200907,200909
2008-06-16,O,2008-06-16 04:00:00,2008-06-16 12:30:00,2008-06-16 12:23:00,2008-06-16 12:25:00,86,,200811,200901,200903,200905,200907,200909
2008-06-17,O,2008-06-17 04:00:00,2008-06-17 12:30:00,2008-06-17 12:23:00,2008-06-17 12:25:00,85,,200811,200901,200903,200905,200907,200909
2008-06-18,O,2008-06-18 04:00:00,2008-06-18 12:30:00,2008-06-18 12:23:00,2008-06-18 12:25:00,84,,200811,200901,200903,200905,200907,200909
2008-06-19,O,2008-06-19 04:00:00,2008-06-19 12:30:00,2008-06-19 12:23:00,2008-06-19 12:25:00,83,,200811,200901,200903,200905,200907,200909
2008-06-20,O,2008-06-20 04:00:00,2008-06-20 12:30:00,2008-06-20 12:23:00,2008-06-20 12:25:00,82,,200811,200901,200903,200905,200907,200909
2008-06-23,O,2008-06-23 04:00:00,2008-06-23 12:30:00,2008-06-23 12:23:00,2008-06-23 12:25:00,81,,200811,200901,200903,200905,200907,200909
2008-06-24,O,2008-06-24 04:00:00,2008-06-24 12:30:00,2008-06-24 12:23:00,2008-06-24 12:25:00,80,,200811,200901,200903,200905,200907,200909
2008-06-25,O,2008-06-25 04:00:00,2008-06-25 12:30:00,2008-06-25 12:23:00,2008-06-25 12:25:00,79,,200811,200901,200903,200905,200907,200909
2008-06-26,O,2008-06-26 04:00:00,2008-06-26 12:30:00,2008-06-26 12:23:00,2008-06-26 12:25:00,78,,200811,200901,200903,200905,200907,200909
2008-06-27,O,2008-06-27 04:00:00,2008-06-27 12:30:00,2008-06-27 12:23:00,2008-06-27 12:25:00,77,,200811,200901,200903,200905,200907,200909
2008-06-30,O,2008-06-30 04:00:00,2008-06-30 12:30:00,2008-06-30 12:23:00,2008-06-30 12:25:00,76,,200811,200901,200903,200905,200907,200909
2008-07-01,O,2008-07-01 04:00:00,2008-07-01 12:30:00,2008-07-01 12:23:00,2008-07-01 12:25:00,75,,200811,200901,200903,200905,200907,200909
2008-07-02,O,2008-07-02 04:00:00,2008-07-02 12:30:00,2008-07-02 12:23:00,2008-07-02 12:25:00,74,,200811,200901,200903,200905,200907,200909
2008-07-03,O,2008-07-03 04:00:00,2008-07-03 12:30:00,2008-07-03 12:23:00,2008-07-03 12:25:00,73,,200811,200901,200903,200905,200907,200909
2008-07-04,O,2008-07-04 04:00:00,2008-07-04 12:30:00,2008-07-04 12:23:00,2008-07-04 12:25:00,72,,200811,200901,200903,200905,200907,200909
2008-07-07,O,2008-07-07 04:00:00,2008-07-07 12:30:00,2008-07-07 12:23:00,2008-07-07 12:25:00,71,,200811,200901,200903,200905,200907,200909
2008-07-08,O,2008-07-08 04:00:00,2008-07-08 12:30:00,2008-07-08 12:23:00,2008-07-08 12:25:00,70,,200811,200901,200903,200905,200907,200909
2008-07-09,O,2008-07-09 04:00:00,2008-07-09 12:30:00,2008-07-09 12:23:00,2008-07-09 12:25:00,69,,200811,200901,200903,200905,200907,200909
2008-07-10,O,2008-07-10 04:00:00,2008-07-10 12:30:00,2008-07-10 12:23:00,2008-07-10 12:25:00,68,,200811,200901,200903,200905,200907,200909
2008-07-11,O,2008-07-11 04:00:00,2008-07-11 12:30:00,2008-07-11 12:23:00,2008-07-11 12:25:00,67,,200811,200901,200903,200905,200907,200909
2008-07-14,O,2008-07-14 04:00:00,2008-07-14 12:30:00,2008-07-14 12:23:00,2008-07-14 12:25:00,66,,200811,200901,200903,200905,200907,200909
2008-07-15,O,2008-07-15 04:00:00,2008-07-15 12:30:00,2008-07-15 12:23:00,2008-07-15 12:25:00,65,,200811,200901,200903,200905,200907,200909
2008-07-16,O,2008-07-16 04:00:00,2008-07-16 12:30:00,2008-07-16 12:23:00,2008-07-16 12:25:00,64,,200811,200901,200903,200905,200907,200909
2008-07-17,O,2008-07-17 04:00:00,2008-07-17 12:30:00,2008-07-17 12:23:00,2008-07-17 12:25:00,63,,200811,200901,200903,200905,200907,200909
2008-07-18,O,2008-07-18 04:00:00,2008-07-18 12:30:00,2008-07-18 12:23:00,2008-07-18 12:25:00,62,,200811,200901,200903,200905,200907,200909
2008-07-21,O,2008-07-21 04:00:00,2008-07-21 12:30:00,2008-07-21 12:23:00,2008-07-21 12:25:00,61,,200811,200901,200903,200905,200907,200909
2008-07-22,O,2008-07-22 04:00:00,2008-07-22 12:30:00,2008-07-22 12:23:00,2008-07-22 12:25:00,60,,200811,200901,200903,200905,200907,200909
2008-07-23,O,2008-07-23 04:00:00,2008-07-23 12:30:00,2008-07-23 12:23:00,2008-07-23 12:25:00,59,,200811,200901,200903,200905,200907,200909
2008-07-24,O,2008-07-24 04:00:00,2008-07-24 12:30:00,2008-07-24 12:23:00,2008-07-24 12:25:00,58,,200811,200901,200903,200905,200907,200909
2008-07-25,O,2008-07-25 04:00:00,2008-07-25 12:30:00,2008-07-25 12:23:00,2008-07-25 12:25:00,57,,200811,200901,200903,200905,200907,200909
2008-07-28,O,2008-07-28 04:00:00,2008-07-28 12:30:00,2008-07-28 12:23:00,2008-07-28 12:25:00,56,,200811,200901,200903,200905,200907,200909
2008-07-29,O,2008-07-29 04:00:00,2008-07-29 12:30:00,2008-07-29 12:23:00,2008-07-29 12:25:00,55,,200811,200901,200903,200905,200907,200909
2008-07-30,O,2008-07-30 04:00:00,2008-07-30 12:30:00,2008-07-30 12:23:00,2008-07-30 12:25:00,54,,200811,200901,200903,200905,200907,200909
2008-07-31,O,2008-07-31 04:00:00,2008-07-31 12:30:00,2008-07-31 12:23:00,2008-07-31 12:25:00,53,,200811,200901,200903,200905,200907,200909
2008-08-01,O,2008-08-01 04:00:00,2008-08-01 12:30:00,2008-08-01 12:23:00,2008-08-01 12:25:00,52,,200811,200901,200903,200905,200907,200909
2008-08-04,O,2008-08-04 04:00:00,2008-08-04 12:30:00,2008-08-04 12:23:00,2008-08-04 12:25:00,51,,200811,200901,200903,200905,200907,200909
2008-08-05,O,2008-08-05 04:00:00,2008-08-05 12:30:00,2008-08-05 12:23:00,2008-08-05 12:25:00,50,,200811,200901,200903,200905,200907,200909
2008-08-06,O,2008-08-06 04:00:00,2008-08-06 12:30:00,2008-08-06 12:23:00,2008-08-06 12:25:00,49,,200811,200901,200903,200905,200907,200909
2008-08-07,O,2008-08-07 04:00:00,2008-08-07 12:30:00,2008-08-07 12:23:00,2008-08-07 12:25:00,48,,200811,200901,200903,200905,200907,200909
2008-08-08,O,2008-08-08 04:00:00,2008-08-08 12:30:00,2008-08-08 12:23:00,2008-08-08 12:25:00,47,,200811,200901,200903,200905,200907,200909
2008-08-11,O,2008-08-11 04:00:00,2008-08-11 12:30:00,2008-08-11 12:23:00,2008-08-11 12:25:00,46,,200811,200901,200903,200905,200907,200909
2008-08-12,O,2008-08-12 04:00:00,2008-08-12 12:30:00,2008-08-12 12:23:00,2008-08-12 12:25:00,45,,200811,200901,200903,200905,200907,200909
2008-08-13,O,2008-08-13 04:00:00,2008-08-13 12:30:00,2008-08-13 12:23:00,2008-08-13 12:25:00,44,,200811,200901,200903,200905,200907,200909
2008-08-14,O,2008-08-14 04:00:00,2008-08-14 12:30:00,2008-08-14 12:23:00,2008-08-14 12:25:00,43,,200811,200901,200903,200905,200907,200909
2008-08-15,O,2008-08-15 04:00:00,2008-08-15 12:30:00,2008-08-15 12:23:00,2008-08-15 12:25:00,42,,200811,200901,200903,200905,200907,200909
2008-08-18,O,2008-08-18 04:00:00,2008-08-18 12:30:00,2008-08-18 12:23:00,2008-08-18 12:25:00,41,,200811,200901,200903,200905,200907,200909
2008-08-19,O,2008-08-19 04:00:00,2008-08-19 12:30:00,2008-08-19 12:23:00,2008-08-19 12:25:00,40,,200811,200901,200903,200905,200907,200909
2008-08-20,O,2008-08-20 04:00:00,2008-08-20 12:30:00,2008-08-20 12:23:00,2008-08-20 12:25:00,39,,200811,200901,200903,200905,200907,200909
2008-08-21,O,2008-08-21 04:00:00,2008-08-21 12:30:00,2008-08-21 12:23:00,2008-08-21 12:25:00,38,,200811,200901,200903,200905,200907,200909
2008-08-22,O,2008-08-22 04:00:00,2008-08-22 12:30:00,2008-08-22 12:23:00,2008-08-22 12:25:00,37,,200811,200901,200903,200905,200907,200909
2008-08-25,X,,,,,,,,,,,,
2008-08-26,O,2008-08-26 04:00:00,2008-08-26 12:30:00,2008-08-26 12:23:00,2008-08-26 12:25:00,36,,200811,200901,200903,200905,200907,200909
2008-08-27,O,2008-08-27 04:00:00,2008-08-27 12:30:00,2008-08-27 12:23:00,2008-08-27 12:25:00,35,,200811,200901,200903,200905,200907,200909
2008-08-28,O,2008-08-28 04:00:00,2008-08-28 12:30:00,2008-08-28 12:23:00,2008-08-28 12:25:00,34,,200811,200901,200903,200905,200907,200909
2008-08-29,O,2008-08-29 04:00:00,2008-08-29 12:30:00,2008-08-29 12:23:00,2008-08-29 12:25:00,33,,200811,200901,200903,200905,200907,200909
2008-09-01,O,2008-09-01 04:00:00,2008-09-01 12:30:00,2008-09-01 12:23:00,2008-09-01 12:25:00,32,,200811,200901,200903,200905,200907,200909
2008-09-02,O,2008-09-02 04:00:00,2008-09-02 12:30:00,2008-09-02 12:23:00,2008-09-02 12:25:00,31,,200811,200901,200903,200905,200907,200909
2008-09-03,O,2008-09-03 04:00:00,2008-09-03 12:30:00,2008-09-03 12:23:00,2008-09-03 12:25:00,30,,200811,200901,200903,200905,200907,200909
2008-09-04,O,2008-09-04 04:00:00,2008-09-04 12:30:00,2008-09-04 12:23:00,2008-09-04 12:25:00,29,,200811,200901,200903,200905,200907,200909
2008-09-05,O,2008-09-05 04:00:00,2008-09-05 12:30:00,2008-09-05 12:23:00,2008-09-05 12:25:00,28,,200811,200901,200903,200905,200907,200909
2008-09-08,O,2008-09-08 04:00:00,2008-09-08 12:30:00,2008-09-08 12:23:00,2008-09-08 12:25:00,27,,200811,200901,200903,200905,200907,200909
2008-09-09,O,2008-09-09 04:00:00,2008-09-09 12:30:00,2008-09-09 12:23:00,2008-09-09 12:25:00,26,,200811,200901,200903,200905,200907,200909
2008-09-10,O,2008-09-10 04:00:00,2008-09-10 12:30:00,2008-09-10 12:23:00,2008-09-10 12:25:00,25,,200811,200901,200903,200905,200907,200909
2008-09-11,O,2008-09-11 04:00:00,2008-09-11 12:30:00,2008-09-11 12:23:00,2008-09-11 12:25:00,24,,200811,200901,200903,200905,200907,200909
2008-09-12,O,2008-09-12 04:00:00,2008-09-12 12:30:00,2008-09-12 12:23:00,2008-09-12 12:25:00,23,,200811,200901,200903,200905,200907,200909
2008-09-15,O,2008-09-15 04:00:00,2008-09-15 12:30:00,2008-09-15 12:23:00,2008-09-15 12:25:00,22,,200811,200901,200903,200905,200907,200909
2008-09-16,O,2008-09-16 04:00:00,2008-09-16 12:30:00,2008-09-16 12:23:00,2008-09-16 12:25:00,21,,200811,200901,200903,200905,200907,200909
2008-09-17,O,2008-09-17 04:00:00,2008-09-17 12:30:00,2008-09-17 12:23:00,2008-09-17 12:25:00,20,,200811,200901,200903,200905,200907,200909
2008-09-18,O,2008-09-18 04:00:00,2008-09-18 12:30:00,2008-09-18 12:23:00,2008-09-18 12:25:00,19,,200811,200901,200903,200905,200907,200909
2008-09-19,O,2008-09-19 04:00:00,2008-09-19 12:30:00,2008-09-19 12:23:00,2008-09-19 12:25:00,18,,200811,200901,200903,200905,200907,200909
2008-09-22,O,2008-09-22 04:00:00,2008-09-22 12:30:00,2008-09-22 12:23:00,2008-09-22 12:25:00,17,,200811,200901,200903,200905,200907,200909
2008-09-23,O,2008-09-23 04:00:00,2008-09-23 12:30:00,2008-09-23 12:23:00,2008-09-23 12:25:00,16,,200811,200901,200903,200905,200907,200909
2008-09-24,O,2008-09-24 04:00:00,2008-09-24 12:30:00,2008-09-24 12:23:00,2008-09-24 12:25:00,15,,200811,200901,200903,200905,200907,200909
2008-09-25,O,2008-09-25 04:00:00,2008-09-25 12:30:00,2008-09-25 12:23:00,2008-09-25 12:25:00,14,,200811,200901,200903,200905,200907,200909
2008-09-26,O,2008-09-26 04:00:00,2008-09-26 12:30:00,2008-09-26 12:23:00,2008-09-26 12:25:00,13,,200811,200901,200903,200905,200907,200909
2008-09-29,O,2008-09-29 04:00:00,2008-09-29 12:30:00,2008-09-29 12:23:00,2008-09-29 12:25:00,12,,200811,200901,200903,200905,200907,200909
2008-09-30,O,2008-09-30 04:00:00,2008-09-30 12:30:00,2008-09-30 12:23:00,2008-09-30 12:25:00,11,,200811,200901,200903,200905,200907,200909
2008-10-01,O,2008-10-01 04:00:00,2008-10-01 12:30:00,2008-10-01 12:23:00,2008-10-01 12:25:00,10,,200811,200901,200903,200905,200907,200909
2008-10-02,O,2008-10-02 04:00:00,2008-10-02 12:30:00,2008-10-02 12:23:00,2008-10-02 12:25:00,9,,200811,200901,200903,200905,200907,200909
2008-10-03,O,2008-10-03 04:00:00,2008-10-03 12:30:00,2008-10-03 12:23:00,2008-10-03 12:25:00,8,,200811,200901,200903,200905,200907,200909
2008-10-06,O,2008-10-06 04:00:00,2008-10-06 12:30:00,2008-10-06 12:23:00,2008-10-06 12:25:00,7,,200811,200901,200903,200905,200907,200909
2008-10-07,O,2008-10-07 04:00:00,2008-10-07 12:30:00,2008-10-07 12:23:00,2008-10-07 12:25:00,6,,200811,200901,200903,200905,200907,200909
2008-10-08,O,2008-10-08 04:00:00,2008-10-08 12:30:00,2008-10-08 12:23:00,2008-10-08 12:25:00,5,,200811,200901,200903,200905,200907,200909
2008-10-09,O,2008-10-09 04:00:00,2008-10-09 12:30:00,2008-10-09 12:23:00,2008-10-09 12:25:00,4,,200811,200901,200903,200905,200907,200909
2008-10-10,O,2008-10-10 04:00:00,2008-10-10 12:30:00,2008-10-10 12:23:00,2008-10-10 12:25:00,3,,200811,200901,200903,200905,200907,200909
2008-10-13,O,2008-10-13 04:00:00,2008-10-13 12:30:00,2008-10-13 12:23:00,2008-10-13 12:25:00,2,,200811,200901,200903,200905,200907,200909
2008-10-14,O,2008-10-14 04:00:00,2008-10-14 12:30:00,2008-10-14 12:23:00,2008-10-14 12:25:00,1,,200811,200901,200903,200905,200907,200909
2008-10-15,O,2008-10-15 04:00:00,2008-10-15 12:30:00,2008-10-15 12:23:00,2008-10-15 12:25:00,0,,200811,200901,200903,200905,200907,200909
2008-10-16,O,2008-10-16 04:00:00,2008-10-16 12:30:00,2008-10-16 12:23:00,2008-10-16 12:25:00,40,200811,200901,200903,200905,200907,200909,200911
2008-10-17,O,2008-10-17 04:00:00,2008-10-17 12:30:00,2008-10-17 12:23:00,2008-10-17 12:25:00,39,200811,200901,200903,200905,200907,200909,200911
2008-10-20,O,2008-10-20 04:00:00,2008-10-20 12:30:00,2008-10-20 12:23:00,2008-10-20 12:25:00,38,200811,200901,200903,200905,200907,200909,200911
2008-10-21,O,2008-10-21 04:00:00,2008-10-21 12:30:00,2008-10-21 12:23:00,2008-10-21 12:25:00,37,200811,200901,200903,200905,200907,200909,200911
2008-10-22,O,2008-10-22 04:00:00,2008-10-22 12:30:00,2008-10-22 12:23:00,2008-10-22 12:25:00,36,200811,200901,200903,200905,200907,200909,200911
2008-10-23,O,2008-10-23 04:00:00,2008-10-23 12:30:00,2008-10-23 12:23:00,2008-10-23 12:25:00,35,200811,200901,200903,200905,200907,200909,200911
2008-10-24,O,2008-10-24 04:00:00,2008-10-24 12:30:00,2008-10-24 12:23:00,2008-10-24 12:25:00,34,200811,200901,200903,200905,200907,200909,200911
2008-10-27,O,2008-10-27 05:00:00,2008-10-27 13:30:00,2008-10-27 13:23:00,2008-10-27 13:25:00,33,200811,200901,200903,200905,200907,200909,200911
2008-10-28,O,2008-10-28 05:00:00,2008-10-28 13:30:00,2008-10-28 13:23:00,2008-10-28 13:25:00,32,200811,200901,200903,200905,200907,200909,200911
2008-10-29,O,2008-10-29 05:00:00,2008-10-29 13:30:00,2008-10-29 13:23:00,2008-10-29 13:25:00,31,200811,200901,200903,200905,200907,200909,200911
2008-10-30,O,2008-10-30 05:00:00,2008-10-30 13:30:00,2008-10-30 13:23:00,2008-10-30 13:25:00,30,200811,200901,200903,200905,200907,200909,200911
2008-10-31,O,2008-10-31 05:00:00,2008-10-31 13:30:00,2008-10-31 13:23:00,2008-10-31 13:25:00,29,200811,200901,200903,200905,200907,200909,200911
2008-11-03,O,2008-11-03 04:00:00,2008-11-03 12:30:00,2008-11-03 12:23:00,2008-11-03 12:25:00,28,200811,200901,200903,200905,200907,200909,200911
2008-11-04,O,2008-11-04 04:00:00,2008-11-04 12:30:00,2008-11-04 12:23:00,2008-11-04 12:25:00,27,200811,200901,200903,200905,200907,200909,200911
2008-11-05,O,2008-11-05 04:00:00,2008-11-05 12:30:00,2008-11-05 12:23:00,2008-11-05 12:25:00,26,200811,200901,200903,200905,200907,200909,200911
2008-11-06,O,2008-11-06 04:00:00,2008-11-06 12:30:00,2008-11-06 12:23:00,2008-11-06 12:25:00,25,200811,200901,200903,200905,200907,200909,200911
2008-11-07,O,2008-11-07 04:00:00,2008-11-07 12:30:00,2008-11-07 12:23:00,2008-11-07 12:25:00,24,200811,200901,200903,200905,200907,200909,200911
2008-11-10,O,2008-11-10 04:00:00,2008-11-10 12:30:00,2008-11-10 12:23:00,2008-11-10 12:25:00,23,200811,200901,200903,200905,200907,200909,200911
2008-11-11,O,2008-11-11 04:00:00,2008-11-11 12:30:00,2008-11-11 12:23:00,2008-11-11 12:25:00,22,200811,200901,200903,200905,200907,200909,200911
2008-11-12,O,2008-11-12 04:00:00,2008-11-12 12:30:00,2008-11-12 12:23:00,2008-11-12 12:25:00,21,200811,200901,200903,200905,200907,200909,200911
2008-11-13,O,2008-11-13 04:00:00,2008-11-13 12:30:00,2008-11-13 12:23:00,2008-11-13 12:25:00,20,200811,200901,200903,200905,200907,200909,200911
2008-11-14,O,2008-11-14 04:00:00,2008-11-14 12:30:00,2008-11-14 12:23:00,2008-11-14 12:25:00,19,200811,200901,200903,200905,200907,200909,200911
2008-11-17,O,2008-11-17 04:00:00,2008-11-17 12:30:00,2008-11-17 12:23:00,2008-11-17 12:25:00,18,200811,200901,200903,200905,200907,200909,200911
2008-11-18,O,2008-11-18 04:00:00,2008-11-18 12:30:00,2008-11-18 12:23:00,2008-11-18 12:25:00,17,200811,200901,200903,200905,200907,200909,200911
2008-11-19,O,2008-11-19 04:00:00,2008-11-19 12:30:00,2008-11-19 12:23:00,2008-11-19 12:25:00,16,200811,200901,200903,200905,200907,200909,200911
2008-11-20,O,2008-11-20 04:00:00,2008-11-20 12:30:00,2008-11-20 12:23:00,2008-11-20 12:25:00,15,200811,200901,200903,200905,200907,200909,200911
2008-11-21,O,2008-11-21 04:00:00,2008-11-21 12:30:00,2008-11-21 12:23:00,2008-11-21 12:25:00,14,200811,200901,200903,200905,200907,200909,200911
2008-11-24,O,2008-11-24 04:00:00,2008-11-24 12:30:00,2008-11-24 12:23:00,2008-11-24 12:25:00,13,200811,200901,200903,200905,200907,200909,200911
2008-11-25,O,2008-11-25 04:00:00,2008-11-25 12:30:00,2008-11-25 12:23:00,2008-11-25 12:25:00,12,200811,200901,200903,200905,200907,200909,200911
2008-11-26,O,2008-11-26 04:00:00,2008-11-26 12:30:00,2008-11-26 12:23:00,2008-11-26 12:25:00,11,200811,200901,200903,200905,200907,200909,200911
2008-11-27,O,2008-11-27 04:00:00,2008-11-27 12:30:00,2008-11-27 12:23:00,2008-11-27 12:25:00,10,200811,200901,200903,200905,200907,200909,200911
2008-11-28,O,2008-11-28 04:00:00,2008-11-28 12:30:00,2008-11-28 12:23:00,2008-11-28 12:25:00,9,200811,200901,200903,200905,200907,200909,200911
2008-12-01,O,2008-12-01 04:00:00,2008-12-01 12:30:00,2008-12-01 12:23:00,2008-12-01 12:25:00,8,,200901,200903,200905,200907,200909,200911
2008-12-02,O,2008-12-02 04:00:00,2008-12-02 12:30:00,2008-12-02 12:23:00,2008-12-02 12:25:00,7,,200901,200903,200905,200907,200909,200911
2008-12-03,O,2008-12-03 04:00:00,2008-12-03 12:30:00,2008-12-03 12:23:00,2008-12-03 12:25:00,6,,200901,200903,200905,200907,200909,200911
2008-12-04,O,2008-12-04 04:00:00,2008-12-04 12:30:00,2008-12-04 12:23:00,2008-12-04 12:25:00,5,,200901,200903,200905,200907,200909,200911
2008-12-05,O,2008-12-05 04:00:00,2008-12-05 12:30:00,2008-12-05 12:23:00,2008-12-05 12:25:00,4,,200901,200903,200905,200907,200909,200911
2008-12-08,O,2008-12-08 04:00:00,2008-12-08 12:30:00,2008-12-08 12:23:00,2008-12-08 12:25:00,3,,200901,200903,200905,200907,200909,200911
2008-12-09,O,2008-12-09 04:00:00,2008-12-09 12:30:00,2008-12-09 12:23:00,2008-12-09 12:25:00,2,,200901,200903,200905,200907,200909,200911
2008-12-10,O,2008-12-10 04:00:00,2008-12-10 12:30:00,2008-12-10 12:23:00,2008-12-10 12:25:00,1,,200901,200903,200905,200907,200909,200911
